ID,Brand,Model,Type,Year,Age,KmDriven,Transmission,Owner,FuelType,AskPrice
C2174,Kia,Carens,MPV,2022,2,39000,Manual,Second,Diesel,1350000
C2175,Maruti Suzuki,Celerio,Hatchback,2017,7,47000,Manual,Second,Petrol,390000
C2176,Hyundai,Creta,SUV,2023,1,70000,Automatic,First,Diesel,1800000
C2177,Renault,KWID,Hatchback,2016,8,17000,Manual,Second,Petrol,295000
C2178,Maruti Suzuki,Swift,Hatchback,2016,8,47884,Manual,First,Petrol,450000
C2179,Toyota,Fortuner,SUV,2021,3,31500,Automatic,First,Diesel,3699000
C2180,Maruti Suzuki,Wagon-R,Hatchback,2021,3,75000,Manual,First,Hybrid/CNG,499000
C2181,Maruti Suzuki,Baleno,Hatchback,2019,5,65000,Automatic,Second,Petrol,585000
C2182,Hyundai,Creta,SUV,2016,8,58000,Automatic,Second,Petrol,745000
C2183,Toyota,Glanza,Hatchback,2023,1,49000,Manual,First,Hybrid/CNG,830000
C2184,Maruti Suzuki,Baleno,Hatchback,2023,1,22000,Manual,First,Petrol,939999
C2185,Maruti Suzuki,Baleno,Hatchback,2017,7,57500,Automatic,First,Hybrid/CNG,565000
C2186,Maruti Suzuki,Ignis,Hatchback,2018,6,46000,Automatic,First,Hybrid/CNG,500000
C2187,Hyundai,Creta,SUV,2018,6,57000,Automatic,First,Petrol,1075000
C2188,Tata,Altroz,Hachback,2023,1,20000,Automatic,First,Hybrid/CNG,655000
C2189,Hyundai,Grand i10 Nios,Hatchback,2020,4,62000,Manual,First,Petrol,580000
C2190,Tata,Nexon,SUV,2018,6,76209,Automatic,Second,Petrol,666000
C2191,Mahindra,XUV700,SUV,2022,2,13000,Automatic,First,Petrol,2150000
C2192,Hyundai,Creta,SUV,2022,2,38000,Manual,First,Petrol,1175000
C2193,Skoda,Kushaq,SUV,2021,3,8600,Automatic,First,Petrol,1700000
C2194,Maruti Suzuki,Wagon-R,Hatchback,2022,2,58000,Manual,First,Hybrid/CNG,590000
C2195,Maruti Suzuki,Celerio,Hatchback,2019,5,111000,Automatic,First,Hybrid/CNG,525000
C2196,Maruti Suzuki,Wagon-R,Hatchback,2018,6,66000,Manual,First,Hybrid/CNG,380000
C2197,Hyundai,Grand i10 Nios,Hatchback,2023,1,10000,Automatic,First,Petrol,775000
C2198,Hyundai,New i20,Hatchback,2022,2,21000,Manual,First,Petrol,860000
C2199,Renault,KWID,Hatchback,2019,5,49600,Automatic,First,Petrol,369000
C2200,Maruti Suzuki,Ignis,Hatchback,2021,3,14607,Automatic,First,Petrol,597000
C2201,Maruti Suzuki,Wagon-R,Hatchback,2021,3,54900,Manual,First,Hybrid/CNG,549000
C2202,Maruti Suzuki,Alto-K10,Hatchback,2019,5,53000,Automatic,First,Petrol,395000
C2203,Maruti Suzuki,Eeco,MPV,2018,6,55644,Manual,First,Hybrid/CNG,495000
C2204,Maruti Suzuki,Wagon-R,Hatchback,2018,6,68000,Manual,First,Hybrid/CNG,390000
C2205,Maruti Suzuki,Ertiga,MUV,2018,6,57125,Manual,First,Hybrid/CNG,800000
C2206,Tata,Tigor,Sedan,2024,0,4700,Automatic,First,Hybrid/CNG,945000
C2207,Maruti Suzuki,Celerio,Hatchback,2017,7,85000,Automatic,First,Petrol,455000
C2208,Maruti Suzuki,Swift,Hatchback,2021,3,73086,Manual,First,Petrol,630000
C2209,Tata,Tiago,Hatchback,2022,2,19300,Manual,First,Hybrid/CNG,684000
C2210,Renault,KWID,Hatchback,2020,4,52000,Automatic,First,Hybrid/CNG,350000
C2211,Hyundai,Grand i10 Nios,Hatchback,2022,2,14000,Manual,Second,Hybrid/CNG,625000
C2212,Toyota,Urban Cruiser Hyryder,SUV,2022,2,29000,Automatic,First,Hybrid/CNG,1750000
C2213,Maruti Suzuki,Wagon-R,Hatchback,2017,7,82000,Automatic,Second,Hybrid/CNG,385000
C2214,Maruti Suzuki,Wagon-R,Hatchback,2016,8,45000,Automatic,First,Petrol,299000
C2215,Hyundai,Creta,SUV,2021,3,36046,Automatic,First,Petrol,1463000
C2216,Honda,Amaze,Sedan,2019,5,44199,Automatic,First,Petrol,635000
C2217,Maruti Suzuki,Celerio,Hatchback,2019,5,64504,Manual,First,Hybrid/CNG,520000
C2218,Maruti Suzuki,Ertiga,MUV,2024,0,29000,Manual,First,Hybrid/CNG,1199999
C2219,Hyundai,Grand i10 Nios,Hatchback,2021,3,18000,Automatic,First,Hybrid/CNG,700000
C2220,Maruti Suzuki,Baleno,Hatchback,2018,6,32000,Manual,First,Petrol,685000
C2221,Renault,KWID,Hatchback,2019,5,16000,Automatic,First,Petrol,420000
C2222,Maruti Suzuki,Wagon-R,Hatchback,2019,5,53000,Automatic,First,Petrol,490000
C2223,Hyundai,Venue,SUV,2019,5,28000,Automatic,First,Petrol,925000
C2224,Maruti Suzuki,Baleno,Hatchback,2022,2,18000,Manual,Second,Petrol,595000
C2225,Maruti Suzuki,Baleno,Hatchback,2018,6,51000,Manual,First,Hybrid/CNG,395000
C2226,Tata,Tiago,Hatchback,2018,6,43000,Automatic,First,Hybrid/CNG,535000
C2227,Hyundai,Creta,SUV,2022,2,25000,Automatic,First,Petrol,1650000
C2228,Honda,City,Sedan,2017,7,59700,Automatic,Second,Hybrid/CNG,568000
C2229,Maruti Suzuki,Celerio,Hatchback,2018,6,82000,Automatic,First,Petrol,425000
C2230,Honda,Amaze,Sedan,2019,5,19000,Automatic,First,Petrol,695000
C2231,Toyota,Urban Cruiser Hyryder,SUV,2024,0,3600,Automatic,First,Hybrid/CNG,2200000
C2232,Maruti Suzuki,Swift,Hatchback,2024,0,19000,Manual,First,Petrol,728000
C2233,Maruti Suzuki,Ertiga,MUV,2019,5,65000,Automatic,Second,Hybrid/CNG,820000
C2234,Maruti Suzuki,Wagon-R,Hatchback,2017,7,60000,Manual,Second,Hybrid/CNG,295000
C2235,Skoda,Kodiaq,SUV,2023,1,15000,Automatic,First,Petrol,4200000
C2236,Maruti Suzuki,Eeco,MPV,2019,5,82453,Automatic,Second,Hybrid/CNG,360000
C2237,Maruti Suzuki,Wagon-R,Hatchback,2019,5,19000,Manual,First,Petrol,525000
C2238,Renault,Triber,MUV,2021,3,18000,Automatic,Second,Petrol,550000
C2239,Maruti Suzuki,Swift,Hatchback,2018,6,80000,Automatic,First,Petrol,499999
C2240,Honda,City,Sedan,2016,8,71000,Automatic,Second,Petrol,549999
C2241,Maruti Suzuki,Wagon-R,Hatchback,2022,2,80000,Manual,First,Hybrid/CNG,499999
C2242,MG,Hector,SUV,2019,5,45000,Automatic,Second,Petrol,1290000
C2243,Maruti Suzuki,Wagon-R,Hatchback,2022,2,24000,Manual,First,Hybrid/CNG,639000
C2244,Maruti Suzuki,Ignis,Hatchback,2022,2,8000,Automatic,Second,Petrol,669000
C2245,Skoda,Slavia,Sedan,2022,2,14000,Automatic,First,Petrol,1680000
C2246,Maruti Suzuki,Grand Vitara,SUV,2023,1,17000,Manual,First,Petrol,1495000
C2247,Maruti Suzuki,Ignis,Hatchback,2018,6,40200,Manual,Second,Petrol,550000
C2248,Honda,City,Sedan,2021,3,62000,Automatic,First,Petrol,1050000
C2249,Renault,KWID,Hatchback,2017,7,24000,Automatic,Second,Hybrid/CNG,230000
C2250,Maruti Suzuki,Wagon-R,Hatchback,2018,6,102200,Manual,First,Hybrid/CNG,320000
C2251,Tata,Harrier,SUV,2023,1,10000,Automatic,First,Diesel,2700000
C2252,Hyundai,Tucson,SUV,2019,5,42000,Automatic,First,Petrol,1635000
C2253,Maruti Suzuki,Baleno,Hatchback,2018,6,66000,Automatic,Second,Hybrid/CNG,535000
C2254,Maruti Suzuki,Ertiga,MUV,2024,0,12000,Manual,First,Hybrid/CNG,1450000
C2255,Honda,City,Sedan,2016,8,74000,Automatic,Second,Petrol,590000
C2256,Maruti Suzuki,Eeco,MPV,2018,6,85000,Manual,First,Hybrid/CNG,325000
C2257,Maruti Suzuki,Wagon-R,Hatchback,2016,8,138922,Manual,Second,Hybrid/CNG,285000
C2258,Maruti Suzuki,Eeco,MPV,2022,2,80000,Manual,First,Petrol,250000
C2259,Maruti Suzuki,Wagon R 1.0,Hatchback,2016,8,65000,Automatic,Second,Petrol,460000
C2260,Honda,Amaze,Sedan,2019,5,51000,Manual,First,Petrol,575000
C2261,Maruti Suzuki,Swift,Hatchback,2021,3,63946,Automatic,First,Petrol,615000
C2262,Maruti Suzuki,Baleno,Hatchback,2021,3,64852,Automatic,First,Hybrid/CNG,650000
C2263,Maruti Suzuki,Eeco,MPV,2017,7,120000,Automatic,Second,Hybrid/CNG,280000
C2264,Maruti Suzuki,Eeco,MPV,2017,7,98656,Manual,Second,Hybrid/CNG,355000
C2265,Hyundai,Verna,Sedan,2023,1,15000,Automatic,First,Petrol,1750000
C2266,Maruti Suzuki,Wagon-R,Hatchback,2016,8,62125,Manual,Second,Hybrid/CNG,320000
C2267,Maruti Suzuki,Swift,Hatchback,2018,6,72000,Automatic,First,Hybrid/CNG,645000
C2268,Maruti Suzuki,Eeco,MPV,2016,8,12500,Manual,First,Petrol,414000
C2269,Toyota,Urban Cruiser Hyryder,SUV,2022,2,29000,Automatic,First,Hybrid/CNG,1750000
C2270,Hyundai,Alcazar,SUV,2021,3,28987,Automatic,First,Diesel,1700000
C2271,Hyundai,Creta,SUV,2017,7,55000,Automatic,Second,Petrol,870000
C2272,Maruti Suzuki,Eeco,MPV,2017,7,79000,Manual,Second,Hybrid/CNG,305000
C2273,Maruti Suzuki,Celerio,Hatchback,2017,7,53000,Automatic,First,Petrol,495000
C2274,Maruti Suzuki,Ertiga,MUV,2024,0,35,Manual,First,Hybrid/CNG,1180000
C2275,Maruti Suzuki,Celerio,Hatchback,2018,6,85000,Manual,Second,Petrol,380000
C2276,Maruti Suzuki,Ertiga,MUV,2021,3,110085,Automatic,Second,Hybrid/CNG,1000000
C2277,Maruti Suzuki,Ertiga,MUV,2016,8,62000,Manual,Second,Hybrid/CNG,625000
C2278,MG,Hector,SUV,2020,4,48000,Automatic,First,Petrol,1430000
C2279,Maruti Suzuki,Baleno,Hatchback,2016,8,64000,Automatic,Second,Petrol,565000
C2280,Hyundai,Venue,SUV,2020,4,46462,Manual,First,Petrol,709000
C2281,Hyundai,Alcazar,SUV,2017,7,15000,Automatic,First,Petrol,1895000
C2282,Maruti Suzuki,Ertiga,MUV,2019,5,164681,Automatic,Second,Hybrid/CNG,1050000
C2283,Maruti Suzuki,Celerio,Hatchback,2019,5,84000,Manual,Second,Hybrid/CNG,445000
C2284,Maruti Suzuki,Ertiga,MUV,2017,7,65000,Manual,Second,Hybrid/CNG,725000
C2285,Honda,City,Sedan,2016,8,55000,Automatic,Second,Hybrid/CNG,575000
C2286,Maruti Suzuki,Ertiga,MUV,2024,0,58000,Automatic,First,Hybrid/CNG,380000
C2287,Renault,KWID,Hatchback,2021,3,28000,Manual,Second,Petrol,375000
C2288,Toyota,Glanza,Hatchback,2020,4,84450,Manual,Second,Petrol,622000
C2289,Maruti Suzuki,Wagon-R,Hatchback,2021,3,48000,Manual,Second,Hybrid/CNG,565000
C2290,Mahindra,Thar,SUV,2021,3,22000,Automatic,First,Petrol,1375000
C2291,Renault,KWID,Hatchback,2018,6,50743,Manual,First,Petrol,316000
C2292,Toyota,Innova Crysta,MPV,2017,7,90000,Automatic,First,Petrol,1325000
C2293,Tata,Harrier,SUV,2021,3,40000,Manual,Second,Diesel,1080000
C2294,Maruti Suzuki,Ertiga,MUV,2020,4,80000,Manual,First,Hybrid/CNG,979999
C2295,Maruti Suzuki,Wagon-R,Hatchback,2019,5,60000,Automatic,First,Hybrid/CNG,270000
C2296,Renault,KWID,Hatchback,2017,7,55000,Automatic,Second,Petrol,365000
C2297,Maruti Suzuki,Baleno,Hatchback,2020,4,18100,Manual,First,Petrol,650000
C2298,Hyundai,Alcazar,SUV,2022,2,41000,Automatic,First,Diesel,1575000
C2299,Maruti Suzuki,Wagon-R,Hatchback,2019,5,60000,Automatic,First,Hybrid/CNG,540000
C2300,Maruti Suzuki,Swift,Hatchback,2018,6,72000,Manual,First,Hybrid/CNG,510000
C2301,Maruti Suzuki,Baleno,Hatchback,2019,5,37000,Automatic,Second,Petrol,750000
C2302,Maruti Suzuki,S-Presso,Hatchback,2020,4,801270,Automatic,First,Hybrid/CNG,465000
C2303,Maruti Suzuki,Celerio,Hatchback,2018,6,53000,Automatic,Second,Hybrid/CNG,525000
C2304,Maruti Suzuki,Alto K10,Hatchback,2017,7,76443,Manual,First,Petrol,310000
C2305,Maruti Suzuki,Ignis,Hatchback,2018,6,95000,Automatic,Second,Hybrid/CNG,385000
C2306,Honda,City,Sedan,2017,7,70000,Automatic,Second,Petrol,640000
C2307,Honda,Amaze,Sedan,2020,4,34000,Automatic,First,Petrol,845000
C2308,Hyundai,New i20,Hatchback,2019,5,56000,Automatic,First,Hybrid/CNG,611000
C2309,Kia,Sonet,SUV,2023,1,39000,Manual,First,Petrol,865000
C2310,Kia,Seltos,SUV,2022,2,22000,Automatic,First,Petrol,1550000
C2311,Honda,City,Sedan,2016,8,93000,Automatic,Second,Hybrid/CNG,615000
C2312,Renault,Kiger,SUV,2022,2,25000,Manual,First,Hybrid/CNG,600000
C2313,Kia,Sonet,SUV,2021,3,65000,Automatic,First,Diesel,975000
C2314,Tata,Nexon,SUV,2021,3,33000,Manual,First,Diesel,845000
C2315,Maruti Suzuki,Celerio,Hatchback,2020,4,41000,Automatic,Second,Hybrid/CNG,491000
C2316,Maruti Suzuki,Ertiga,MUV,2019,5,22600,Manual,Second,Hybrid/CNG,975000
C2317,Hyundai,Creta,SUV,2023,1,27000,Manual,First,Petrol,1425000
C2318,Tata,Tiago,Hatchback,2020,4,26000,Manual,Second,Petrol,445000
C2319,Renault,KWID,Hatchback,2017,7,44000,Manual,First,Petrol,295000
C2320,Maruti Suzuki,Swift,Hatchback,2022,2,23000,Manual,First,Petrol,675000
C2321,Hyundai,Grand i10 Nios,Hatchback,2022,2,34165,Manual,First,Hybrid/CNG,775000
C2322,Honda,City,Sedan,2019,5,49000,Automatic,First,Petrol,800000
C2323,Maruti Suzuki,Ertiga,MUV,2016,8,81200,Manual,First,Hybrid/CNG,649999
C2324,Mahindra,Scorpio-N,SUV,2023,1,24000,Automatic,First,Diesel,2451000
C2325,Maruti Suzuki,XL6,MUV,2022,2,40000,Automatic,Second,Petrol,1220000
C2326,Kia,Sonet,SUV,2021,3,65000,Automatic,First,Diesel,975000
C2327,Mahindra,Bolero,SUV,2021,3,3000,Manual,First,Diesel,1075000
C2328,Honda,Amaze,Sedan,2016,8,21000,Manual,First,Petrol,540000
C2329,Maruti Suzuki,Alto-K10,Hatchback,2016,8,62000,Automatic,First,Hybrid/CNG,250000
C2330,Maruti Suzuki,Ertiga,MUV,2021,3,64000,Manual,First,Hybrid/CNG,899000
C2331,Maruti Suzuki,Wagon-R,Hatchback,2017,7,32,Automatic,Second,Hybrid/CNG,375000
C2332,Hyundai,Creta,SUV,2019,5,68000,Automatic,Second,Petrol,1175000
C2333,Maruti Suzuki,Eeco,MPV,2021,3,63000,Manual,First,Hybrid/CNG,575000
C2334,Maruti Suzuki,Brezza,SUV,2023,1,8700,Automatic,First,Petrol,1285999
C2335,Maruti Suzuki,Celerio,Hatchback,2022,2,9054,Manual,Second,Petrol,635000
C2336,Maruti Suzuki,Ertiga,MUV,2022,2,32000,Manual,First,Hybrid/CNG,1099000
C2337,Maruti Suzuki,Eeco,MPV,2021,3,80000,Manual,First,Hybrid/CNG,510000
C2338,Maruti Suzuki,Eeco,MPV,2016,8,100000,Automatic,Second,Hybrid/CNG,350000
C2339,Honda,City,Sedan,2019,5,55000,Automatic,First,Petrol,899000
C2340,Mahindra,Thar,SUV,2021,3,14000,Automatic,First,Diesel,1620000
C2341,Maruti Suzuki,Ertiga,MUV,2022,2,58000,Manual,First,Hybrid/CNG,1070000
C2342,Tata,Nexon,SUV,2018,6,78689,Manual,First,Petrol,450000
C2343,Hyundai,Aura,Sedan,2022,2,44000,Manual,First,Petrol,670000
C2344,Maruti Suzuki,Ertiga,MUV,2021,3,62000,Manual,First,Hybrid/CNG,1000000
C2345,Renault,KWID,Hatchback,2017,7,54000,Automatic,Second,Petrol,365000
C2346,Honda,City,Sedan,2017,7,69000,Automatic,Second,Petrol,649999
C2347,Maruti Suzuki,Eeco,MPV,2020,4,34309,Manual,Second,Petrol,454000
C2348,Maruti Suzuki,Celerio,Hatchback,2017,7,35000,Manual,First,Petrol,350000
C2349,Hyundai,Creta,SUV,2017,7,57000,Automatic,First,Petrol,910000
C2350,Nissan,Magnite,SUV,2022,2,17000,Manual,First,Petrol,745000
C2351,Maruti Suzuki,Eeco,MPV,2016,8,100000,Automatic,Second,Hybrid/CNG,350000
C2352,Hyundai,Creta,SUV,2019,5,59980,Automatic,First,Petrol,1140000
C2353,Toyota,Urban Cruiser Hyryder,SUV,2023,1,24000,Automatic,First,Petrol,1895000
C2354,Honda,City,Sedan,2017,7,55000,Automatic,Second,Petrol,690000
C2355,Maruti Suzuki,Alto-K10,Hatchback,2017,7,3240,Manual,Second,Petrol,290000
C2356,Tata,Tigor,Sedan,2017,7,65000,Manual,First,Petrol,375000
C2357,Hyundai,Aura,Sedan,2023,1,7000,Manual,First,Hybrid/CNG,895000
C2358,Renault,KWID,Hatchback,2016,8,43600,Manual,First,Petrol,255000
C2359,Maruti Suzuki,Alto K10,Hatchback,2018,6,10500,Automatic,Second,Petrol,375000
C2360,Maruti Suzuki,Baleno,Hatchback,2017,7,26000,Automatic,Second,Petrol,450000
C2361,Hyundai,Venue,SUV,2020,4,28000,Manual,First,Petrol,750000
C2362,Maruti Suzuki,Ertiga,MUV,2019,5,72000,Manual,First,Hybrid/CNG,1041000
C2363,Toyota,Urban Cruiser Hyryder,SUV,2024,0,6000,Automatic,First,Hybrid/CNG,2250000
C2364,Mahindra,Thar,SUV,2022,2,22000,Automatic,First,Diesel,1545000
C2365,Maruti Suzuki,Swift,Hatchback,2024,0,7250,Manual,First,Petrol,780000
C2366,Maruti Suzuki,Ertiga,MUV,2021,3,54000,Manual,First,Hybrid/CNG,975000
C2367,Volkswagen,Taigun,SUV,2023,1,2300,Manual,First,Petrol,1700000
C2368,Toyota,Innova Crysta,MPV,2021,3,37000,Automatic,First,Diesel,3250000
C2369,Maruti Suzuki,Ertiga,MUV,2023,1,24000,Manual,First,Hybrid/CNG,1230000
C2370,Maruti Suzuki,Ertiga,MUV,2022,2,38000,Manual,First,Hybrid/CNG,1050000
C2371,Maruti Suzuki,Wagon-R,Hatchback,2018,6,44700,Automatic,Second,Petrol,410000
C2372,Hyundai,Creta,SUV,2022,2,33000,Automatic,First,Diesel,1835000
C2373,Maruti Suzuki,Wagon-R,Hatchback,2017,7,25000,Automatic,Second,Hybrid/CNG,395000
C2374,Maruti Suzuki,Baleno,Hatchback,2021,3,22,Manual,Second,Petrol,535000
C2375,Tata,Nexon,SUV,2019,5,50000,Automatic,First,Hybrid/CNG,650000
C2376,Kia,Sonet,SUV,2020,4,32550,Manual,First,Petrol,740000
C2377,Maruti Suzuki,Celerio,Hatchback,2019,5,61382,Automatic,First,Petrol,495000
C2378,Maruti Suzuki,Alto-K10,Hatchback,2022,2,18305,Manual,First,Petrol,495000
C2379,Maruti Suzuki,Baleno,Hatchback,2019,5,28303,Manual,First,Petrol,635000
C2380,Tata,Tiago,Hatchback,2018,6,34128,Manual,First,Petrol,440000
C2381,Hyundai,Aura,Sedan,2024,0,4000,Manual,First,Petrol,835000
C2382,Maruti Suzuki,Baleno,Hatchback,2021,3,51600,Manual,First,Petrol,515000
C2383,Honda,Amaze,Sedan,2020,4,68000,Automatic,First,Petrol,595000
C2384,Maruti Suzuki,Celerio,Hatchback,2018,6,86000,Manual,Second,Hybrid/CNG,365000
C2385,Tata,Tiago,Hatchback,2019,5,61000,Automatic,Second,Hybrid/CNG,400000
C2386,Toyota,Innova Crysta,MPV,2021,3,40000,Automatic,First,Diesel,2650000
C2387,Tata,Nexon,SUV,2020,4,105800,Automatic,First,Petrol,675000
C2388,Hyundai,Venue,SUV,2019,5,26000,Automatic,First,Petrol,945000
C2389,Maruti Suzuki,Wagon-R,Hatchback,2023,1,42000,Automatic,First,Hybrid/CNG,606666
C2390,Maruti Suzuki,Ertiga,MUV,2019,5,65000,Automatic,Second,Hybrid/CNG,820000
C2391,Hyundai,Verna,Sedan,2017,7,41435,Manual,First,Petrol,676000
C2392,Hyundai,Creta,SUV,2020,4,30000,Manual,First,Petrol,875000
C2393,Maruti Suzuki,Brezza,SUV,2023,1,25000,Automatic,First,Hybrid/CNG,1095000
C2394,Tata,Nexon,SUV,2022,2,38400,Automatic,First,Diesel,1200000
C2395,Honda,City,Sedan,2016,8,38000,Automatic,Second,Petrol,625000
C2396,Hyundai,Creta,SUV,2016,8,64000,Automatic,Second,Petrol,775000
C2397,Hyundai,Verna,Sedan,2023,1,12000,Automatic,First,Petrol,1549999
C2398,Maruti Suzuki,Ertiga,MUV,2019,5,100000,Manual,Second,Hybrid/CNG,365000
C2399,Hyundai,Verna,Sedan,2018,6,44500,Automatic,Second,Petrol,765000
C2400,Hyundai,Aura,Sedan,2022,2,37444,Automatic,First,Hybrid/CNG,758500
C2401,Mahindra,Bolero Neo,SUV,2022,2,41000,Manual,First,Diesel,1050000
C2402,Hyundai,Verna,Sedan,2019,5,39000,Automatic,Second,Hybrid/CNG,785000
C2403,Toyota,Fortuner,SUV,2024,0,3500,Automatic,First,Diesel,4150000
C2404,Hyundai,Venue,SUV,2019,5,19000,Automatic,First,Petrol,925000
C2405,Hyundai,Venue,SUV,2019,5,73000,Automatic,Second,Petrol,865000
C2406,Tata,Harrier,SUV,2021,3,34000,Automatic,First,Diesel,1650000
C2407,Renault,KWID,Hatchback,2018,6,75000,Manual,Second,Hybrid/CNG,280000
C2408,Maruti Suzuki,Swift,Hatchback,2018,6,82000,Automatic,Second,Petrol,620000
C2409,Hyundai,Alcazar,SUV,2021,3,32000,Automatic,First,Petrol,900000
C2410,Hyundai,Creta,SUV,2022,2,30000,Automatic,Second,Petrol,1690000
C2411,Maruti Suzuki,Fronx ,SUV,2024,0,10700,Manual,First,Hybrid/CNG,890000
C2412,Maruti Suzuki,Baleno,Hatchback,2018,6,66000,Automatic,Second,Hybrid/CNG,535000
C2413,Maruti Suzuki,XL6,MUV,2020,4,42000,Automatic,First,Petrol,1040000
C2414,Maruti Suzuki,Wagon R,Hatchback,2020,4,800000,Automatic,First,Hybrid/CNG,535000
C2415,Toyota,Fortuner,SUV,2021,3,114000,Manual,First,Diesel,3349000
C2416,Tata,Harrier,SUV,2022,2,19000,Automatic,First,Diesel,2000000
C2417,Tata,Harrier,SUV,2023,1,9000,Automatic,First,Diesel,2690000
C2418,Maruti Suzuki,Wagon-R,Hatchback,2021,3,50000,Manual,First,Hybrid/CNG,525000
C2419,Maruti Suzuki,Wagon-R,Hatchback,2017,7,63000,Automatic,First,Hybrid/CNG,340000
C2420,Honda,Amaze,Sedan,2020,4,23500,Manual,Second,Hybrid/CNG,575000
C2421,Maruti Suzuki,Baleno,Hatchback,2023,1,28000,Manual,First,Petrol,875000
C2422,Honda,Amaze,Sedan,2018,6,45600,Automatic,First,Petrol,595000
C2423,Maruti Suzuki,Fronx ,SUV,2024,0,3000,Automatic,First,Petrol,1195000
C2424,Maruti Suzuki,Alto-K10,Hatchback,2018,6,34000,Automatic,First,Hybrid/CNG,350000
C2425,Maruti Suzuki,Baleno,Hatchback,2017,7,65000,Automatic,Second,Hybrid/CNG,570000
C2426,Maruti Suzuki,Wagon-R,Hatchback,2016,8,58000,Automatic,Second,Petrol,350000
C2427,Honda,City,Sedan,2016,8,54000,Manual,First,Petrol,625000
C2428,Maruti Suzuki,S-Presso,Hatchback,2020,4,57805,Manual,First,Petrol,405000
C2429,Maruti Suzuki,Alto-K10,Hatchback,2023,1,22000,Automatic,First,Petrol,575000
C2430,Maruti Suzuki,S-Presso,Hatchback,2021,3,24008,Manual,First,Petrol,480000
C2431,Maruti Suzuki,S-Presso,Hatchback,2022,2,12000,Manual,First,Petrol,465000
C2432,Maruti Suzuki,Celerio,Hatchback,2023,1,40000,Automatic,First,Hybrid/CNG,680000
C2433,Volkswagen,Taigun,SUV,2022,2,43000,Manual,Second,Petrol,1045000
C2434,Maruti Suzuki,Eeco,MPV,2017,7,85000,Automatic,Second,Hybrid/CNG,460000
C2435,Hyundai,Creta,SUV,2022,2,49596,Manual,First,Diesel,1735000
C2436,Maruti Suzuki,Ertiga,MUV,2017,7,73000,Manual,First,Hybrid/CNG,751000
C2437,Kia,Sonet,SUV,2021,3,34000,Automatic,First,Hybrid/CNG,899000
C2438,Maruti Suzuki,S-Presso,Hatchback,2021,3,21000,Manual,First,Petrol,395000
C2439,Tata,Nexon,SUV,2018,6,51167,Automatic,First,Petrol,865001
C2440,Maruti Suzuki,Ertiga,MUV,2019,5,15000,Automatic,Second,Petrol,1055000
C2441,Maruti Suzuki,S-Presso,Hatchback,2021,3,10000,Automatic,Second,Petrol,515000
C2442,Maruti Suzuki,XL6,MUV,2019,5,32000,Manual,First,Petrol,975000
C2443,Maruti Suzuki,Ignis,Hatchback,2022,2,16000,Manual,First,Petrol,525000
C2444,Tata,Tiago,Hatchback,2019,5,33000,Automatic,First,Hybrid/CNG,490000
C2445,Honda,City,Sedan,2016,8,74000,Manual,Second,Hybrid/CNG,499900
C2446,Tata,Nexon,SUV,2024,0,4500,Automatic,First,Petrol,1575000
C2447,Honda,Amaze,Sedan,2018,6,50000,Automatic,First,Hybrid/CNG,250000
C2448,Maruti Suzuki,Swift,Hatchback,2022,2,40000,Automatic,First,Hybrid/CNG,695000
C2449,Maruti Suzuki,Wagon-R,Hatchback,2022,2,22000,Automatic,First,Petrol,600000
C2450,Hyundai,Venue,SUV,2022,2,42000,Manual,First,Petrol,985000
C2451,Hyundai,Creta,SUV,2017,7,54479,Manual,Second,Petrol,865000
C2452,Hyundai,Creta,SUV,2020,4,26000,Manual,Second,Petrol,1040000
C2453,Maruti Suzuki,Swift,Hatchback,2016,8,71000,Manual,Second,Hybrid/CNG,488888
C2454,Renault,KWID,Hatchback,2018,6,56765,Automatic,First,Petrol,388000
C2455,Maruti Suzuki,Eeco,MPV,2017,7,84240,Automatic,Second,Hybrid/CNG,295000
C2456,Maruti Suzuki,Ignis,Hatchback,2019,5,39800,Manual,First,Petrol,425000
C2457,Mahindra,XUV700,SUV,2022,2,29705,Automatic,First,Diesel,2695000
C2458,Maruti Suzuki,Wagon-R,Hatchback,2018,6,85000,Automatic,First,Hybrid/CNG,380000
C2459,Maruti Suzuki,Celerio,Hatchback,2023,1,1234,Manual,First,Hybrid/CNG,130000
C2460,Maruti Suzuki,Eeco,MPV,2018,6,93000,Manual,First,Hybrid/CNG,445000
C2461,Maruti Suzuki,Ertiga,MUV,2020,4,42000,Manual,First,Hybrid/CNG,865000
C2462,Maruti Suzuki,Celerio,Hatchback,2018,6,48000,Automatic,Second,Petrol,350000
C2463,Honda,City,Sedan,2016,8,105000,Automatic,First,Petrol,695000
C2464,Renault,KWID,Hatchback,2019,5,78000,Manual,First,Petrol,390000
C2465,Hyundai,Verna,Sedan,2019,5,41000,Automatic,Second,Hybrid/CNG,875000
C2466,Maruti Suzuki,Eeco,MPV,2022,2,85024,Automatic,First,Hybrid/CNG,450000
C2467,Maruti Suzuki,Celerio,Hatchback,2017,7,65000,Automatic,First,Petrol,490000
C2468,Maruti Suzuki,XL6,MUV,2021,3,36831,Automatic,First,Petrol,1210000
C2469,Hyundai,Alcazar,SUV,2022,2,42200,Automatic,Second,Diesel,1840000
C2470,Renault,KWID,Hatchback,2020,4,35000,Manual,First,Petrol,435000
